Name,Direct link or conversion command line,Source,License,Credits,md5,Width,Height,Pixels,Format,Bit depth,Translucent,Animated,Camera-captured,Scan,Synthetic,Up-to-128x128px,Screen-captured,Medical,Gaming,Emoji,High-bit-depth
Job_Simulator_screenshot_-_Hero_kitchen.png,https://commons.wikimedia.org/wiki/File:Job_Simulator_screenshot_-_Hero_kitchen.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Owlchemy Labs,4194e90039bf2d0112c632d061d01dd8,1200,675,810000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Klondike_(solitare).png,https://commons.wikimedia.org/wiki/File:Klondike_(solitare).png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,The GNOME Project.,e4ae31ca775e5e31a35c388388127439,610,430,262300,RGB,8,0,0,0,0,1,0,1,0,1,0,0
Letterpress_screenshot.png,https://commons.wikimedia.org/wiki/File:Letterpress_screenshot.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Solebon LLC,f7e0e7e063dfcaad3419f2efeaf5012a,640,1136,727040,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Mini_Metro_screenshot_2.png,https://commons.wikimedia.org/wiki/File:Mini_Metro_screenshot_2.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Dinosaur Polo Club (Mini Metro developers),c53b30806bba996446bf4f8cbe039da9,1200,675,810000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Nuclear_Throne_screenshot_08.png,https://commons.wikimedia.org/wiki/File:Nuclear_Throne_screenshot_08.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Vlambeer,ca9dbc5eacd2be92e9e7d5084400ad2b,1200,675,810000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Pahom_Grim.png,https://commons.wikimedia.org/wiki/File:Pahom_Grim.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Zillion Whales Ltd.,bc01ad2c2c9bd9aa79ee4cfdac9a10dc,842,473,398266,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Paku_Paku.png,https://commons.wikimedia.org/wiki/File:Paku_Paku.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Jason M. Knight,dc746cf243e272cf5806be59c3d726d4,640,400,256000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Rymdkapsel_screenshot_1.png,https://commons.wikimedia.org/wiki/File:Rymdkapsel_screenshot_1.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,"Martin Jonasson, the game's designer",75930625efb74a55c02584c5929f8cf6,1200,590,708000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Score4Zugzwang.png,https://commons.wikimedia.org/wiki/File:Score4Zugzwang.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Mussklprozz,967046f794d21cc837c23c8e524c78db,492,465,228780,RGB,8,0,0,0,0,1,0,0,0,1,0,0
SpellTower_screenshot_-_NightColors.png,https://commons.wikimedia.org/wiki/File:SpellTower_screenshot_-_NightColors.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,"Zach Gage, creator of SpellTower",05ab7b3cbe06ee6b7b801d05280180ab,1200,1600,1920000,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Ten_tiles_on_weekly_no_tabs_564x548.png,https://commons.wikimedia.org/wiki/File:Ten_tiles_on_weekly_no_tabs_564x548.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Inventerprising,0eee1077a0756bd43dcc573d527744ef,564,548,309072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
TowerFall_Flight.png,https://commons.wikimedia.org/wiki/File:TowerFall_Flight.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,"Matt Thorson, TowerFall creator",8a77f49bc7b589e99e96864b7aa64e3f,960,720,691200,RGB,8,0,0,0,0,1,0,0,0,1,0,0
VideoOlympics.png,https://commons.wikimedia.org/wiki/File:VideoOlympics.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,Karawane_71,dd6077aa7f5191db372748fb9770c6c5,1200,769,922800,RGB,8,0,0,0,0,1,0,0,0,1,0,0
Volcano.png,https://commons.wikimedia.org/wiki/File:Volcano.png,https://qoiformat.org/benchmark/,CC BY-SA 3.0,The Olde Battleaxe,855051594500ad01085f258c6b064269,640,480,307200,RGB,8,0,0,0,0,1,0,0,0,1,0,0
clover.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",fc9435673034fa84d0642c4726ae13b3,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
grass1.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",921c6bc9598d7f07c1445a7f5cc17891,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5480_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",ea5b99a59e1144ca31c6b815c3c4aba8,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5482_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",4409f6d28f8ae3695a44e03a76e0567a,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5487_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",ae0f2b1c11fc11c76fc18b6294ebc842,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5493_seamless_1.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",bd93a8056496669d54265f6bcb435722,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5493_seamless_2.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",6a8f167acc2f3cb186448f282c37d2c2,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5497_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",172c9d64758c5aa181a5a16f3c1fb1d0,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5498_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",c779d030ec62d179ce6c90d9e5300de0,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5505_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",4fc0594b09eac47b556c1e461d16a30a,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5511_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",9221364fa3ec7e218b6b3dd05a55e3cc,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5514_seamless_1.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",ce7a7945e77e2e2e4a5898e1a7cd98f5,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5514_seamless_2.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",22bc2d28e967de19ac69f6c33668285c,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5525_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",ab15f118700a973909948da9606ec03d,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5539_almost_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",3c88820c4956363929de0db626108768,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
IMGP5546_seamless.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",a60b4de6de4d3195cb6094b4124dac0e,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
rock01.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",cb567c4c4e751285b32e1fbdda9791d6,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
rock02_2.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",8576d00a0fd4cc51a42635abd1be60f5,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
rock02.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",3698314cdac17d8709bb2abe4fd29d2f,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
rock03.png,https://opengameart.org/content/seamless-2,https://qoiformat.org/benchmark/,CC0 1.0,"arikel, bart",53dad0da645f67abcb0efc56862a4500,1024,1024,1048576,RGB,8,0,0,1,0,1,0,0,0,1,0,0
gow_wall1b.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,e240b18d5af8c388c41dc238f51a245b,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
her_wall_3.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,3f895f7e0c7330c296c7e3cd7240aaa7,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
hGround01.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,582820b919f14c624d3d661bf253507b,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
hWall2.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,3300a62b8fc19ab2e5101535e06ab1de,160,160,25600,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mazfloor.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,75a253dcbe5354285e50634681d6968b,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mazy_plate1a.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,d186da3f272f07730bd4f22d353950aa,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mis_trim1a.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,123df8b6839b10acbbd5144d5b17a10b,32,256,8192,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mis_wall1a.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,7c8cf32e3b29f92a9eb3abcdceb12749,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mod_celfloor1g.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,7c7f7fe9fb50e123955d63859b13f8e8,128,256,32768,RGB,8,0,0,0,0,1,0,0,0,1,0,0
mod_celfloor2a.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,71f60a821ef6fed4f535c288f90c3105,128,128,16384,RGB,8,0,0,0,0,1,1,0,0,1,0,0
mod_labwall02c.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,0358ae381a1ba750e00916b2ad1fd326,128,128,16384,RGB,8,0,0,0,0,1,1,0,0,1,0,0
mod_lights4a.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,607fe957c82ffcf50bf29f3d6a05b76d,32,32,1024,RGB,8,0,0,0,0,1,1,0,0,1,0,0
pk_chcobb2d.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,2b6af509923d20d09a3244df11a6ff58,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pkf_shopwall1h.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,a4b127d4ef4ed6e410cd800ca0616d42,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pkf_tilewall1a2.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,b7af00cda6acff7cdf85ac260f308739,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
SW_Wall04b.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,04f4123f9526a6535d364dc48aafc845,128,128,16384,RGB,8,0,0,0,0,1,1,0,0,1,0,0
pk01_door01_add.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,ebd52a4d340cf6061357c4633d8d1b33,256,512,131072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_floor02b_d.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,3ff379b90b2812bdaae045a4a50d2870,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_gra_floor02_local.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,b4477ebb0a4c4349214316b390123cf3,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_panel01b_d.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,2670ae98c3fafffb29c3a198d3ef7ec2,256,512,131072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_panel01_local.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,4b0a42d93f3953b86eff788cfbe4a971,256,512,131072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_pan_floor01b_d.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,4e4bf5a5f0e77cf4ee4d5f299c748a0f,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_pan_floor01_local.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,e55bc1bdf2745749d441afd4601153e8,256,256,65536,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_tile_floor01_local.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,97f64a18737ff35cdcdcbc24bfc86feb,256,512,131072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk01_tile_floor01_s.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,74a9e202313a66c1979eeca38db454db,256,512,131072,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_ceiling03_C.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,f692546105674a7d6e53b5ae02b0f8ae,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_ceiling03_N.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,f8ca45103272d43c807305c4aa0f24c2,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_ceiling03_S.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,6e2e34f73f75db741af5311a5c7b4cd7,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor04_C.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,3f374794bf98e1d4c66002c4dc9dd9ff,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor04_N.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,49f92c8626158e3a5346ccc97a6d318a,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor04_S.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,651569b68517ff3c334fe2279c14b0ec,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor08b_C.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,71e23854eab42a1ea6ab969023436167,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor08b_N.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,3de3e604fd9b5a7957c6507a5d2d86c8,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
pk02_floor08b_S.png,http://www.philipk.net/,https://qoiformat.org/benchmark/,CC BY 3.0,Philip Klevestav,6bdb144f3840b84ce022cab3be55ed51,512,512,262144,RGB,8,0,0,0,0,1,0,0,0,1,0,0
plant_03.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,c11ece0fb52ff1a63e84a60214b5b564,780,923,719940,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_07.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,0e9ca335f18107dc15e24f57c98c5980,1024,1450,1484800,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_11.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,917aa586d6973f1d14d569d6f1b07dc7,903,1024,924672,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_15.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,034b1948765c366f1df4935f3cbb1d9e,1167,1455,1697985,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_19.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,e7a378683eab0c3fac130dc2c94f51d2,1024,2423,2481152,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_23.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,1e556f074d336aecdd914b1bfba762d6,546,609,332514,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_27.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,09568fe3021af550109b33f97dfcbe37,377,659,248443,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_31.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,477badf688d8b8b0588a4ecaaa98c914,1024,1698,1738752,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_35.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,8066fa52595097653bc8c9e0b314cf30,1024,1475,1510400,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_39.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,5a584957f97a8f719b4d272e4176a710,1024,1674,1714176,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_43.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,b55930f75fe52f040beb3044a21c2cd9,516,1600,825600,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_47.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,79e3c29a3824c660ec2676bda8345e67,442,756,334152,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_51.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,cd5fa5fbd3d0ef683fa146bdd36b8896,1348,1024,1380352,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_55.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,3f9ccdaccaec2288ec354a6e5a0cf9ea,1024,1557,1594368,RGB,8,1,0,0,1,0,0,0,0,0,0,0
plant_59.png,https://opengameart.org/content/60-cc0-vegetation-textures,https://qoiformat.org/benchmark/,CC0 1.0,rubberduck,e226e8b8859a45d2c3f534f9effd41a7,1024,926,948224,RGB,8,1,0,0,1,0,0,0,0,0,0,0
animals_00.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,49ff98879684d00b3c797791001436ba,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
animals_03.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,414fc947c52fb11874cac838ae4b5c69,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
animals_09.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,a69ef12b1b01de1050f19948773a3633,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
buildings_02.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,149c9ec0e51dbd1100f1568d463259a0,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
buildings_03.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,0b3848b6cd9006eecf17d89dc56e7adf,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
fireworks_01.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,a71bafd5d2633b1fb74634e673d7fdb3,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
flowers_08.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,b880b47a7ce9d406defdd95b21d4002a,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
flowers_12.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,30ec874bc092d9cd3271b2d5f08a041b,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
food_02.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,3441f52f7f1338f4dab5881ec4047477,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_05.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,8d67a5dfb242511826560c71aad33f72,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_15.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,846b10c9197ef1068c596f840fde5b8f,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_16.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,045d4ef405d9307ebc7041f86b8a1b65,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_18.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,89e6c7874fc3dd75c39d5d619a4668a0,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_25.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,1d6d2b67bcaff62b882dfbd3c3aad245,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_26.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,16299acf313c7d0ccd794341985e40df,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
landscape_28.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,0c5404a0b7e2e6506050b137b77b580f,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
snow_00.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,58027cb5b9aa3ea059e8af53af29df92,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
underwater_01.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://media.xiph.org/video/aomctc/test_set/f1_still_HiRes/Apple/,CC BY-SA 4.0,Apple,8f33903c6de672a986b484731a8b2162,1008,756,762048,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Adventure_with_the_Windmills.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AAdventure_with_the_Windmills.jpg,Public domain,Gustave Doré,2a5849eaa314fcfc89ca1046cf64165a,224,277,62048,RGB,8,0,0,0,1,0,0,0,0,0,0,0
Agapanthus_Postbloom2.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AAgapanthus_Postbloom2.jpg,CC BY-SA 3.0,Victorrocha,a98db062a0b99a680ee77e2f031502a9,302,237,71574,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Baruch.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ABaruch.jpg,Public domain,Gustave Doré,fffa6da7c000f0b82a7dd1cd0743acfd,242,297,71874,RGB,8,0,0,0,1,0,0,0,0,0,0,0
Berlin-Fernsehturm.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ABerlin-Fernsehturm_Montage_Tag-Nacht.jpg,CC BY-SA 3.0,Meinereiner73,b0e39a3086774f5ac536e5f988daae8a,322,214,68908,RGB,8,0,0,1,0,0,0,0,0,0,0,0
